station,time,waterMeasured
Innova-1,1690387200,0
Innova-1,1690387202,0
Innova-1,1690387204,0
Innova-1,1690387206,0
Innova-1,1690387210,0
Innova-1,1690387213,0
Innova-1,1690387215,0
Innova-1,1690387218,0
Innova-1,1690387220,0
Innova-1,1690387222,0
Innova-1,1690387225,0
Innova-1,1690387227,0
Innova-1,1690387229,0
Innova-1,1690387231,0
Innova-1,1690387234,0
Innova-1,1690387236,0
Innova-1,1690387238,0
Innova-1,1690387241,0
Innova-1,1690387243,0
Innova-1,1690387245,0
Innova-1,1690387248,0
Innova-1,1690387250,0
Innova-1,1690387252,0
Innova-1,1690387255,0
Innova-1,1690387257,0
Innova-1,1690387259,0
Innova-1,1690387261,0
Innova-1,1690387264,0
Innova-1,1690387266,0
Innova-1,1690387268,0
Innova-1,1690387270,0
Innova-1,1690387273,0
Innova-1,1690387275,0
Innova-1,1690387277,0
Innova-1,1690387280,0
Innova-1,1690387282,0
Innova-1,1690387284,0
Innova-1,1690387287,0
Innova-1,1690387289,0
Innova-1,1690387291,0
Innova-1,1690387294,0
Innova-1,1690387296,0
Innova-1,1690387298,0
Innova-1,1690387301,0
Innova-1,1690387303,0
Innova-1,1690387305,0
Innova-1,1690387307,0
Innova-1,1690387310,0
Innova-1,1690387312,0
Innova-1,1690387314,0
Innova-1,1690387317,0
Innova-1,1690387320,0
Innova-1,1690387322,0
Innova-1,1690387324,0
Innova-1,1690387327,0
Innova-1,1690387329,0
Innova-1,1690387331,0
Innova-1,1690387333,0
Innova-1,1690387335,0
Innova-1,1690387337,0
Innova-1,1690387340,0
Innova-1,1690387342,0
Innova-1,1690387344,0
Innova-1,1690387347,0
Innova-1,1690387349,0
Innova-1,1690387352,0
Innova-1,1690387355,0
Innova-1,1690387358,0
Innova-1,1690387360,0
Innova-1,1690387362,0
Innova-1,1690387365,0
Innova-1,1690387367,0
Innova-1,1690387369,0
Innova-1,1690387371,0
Innova-1,1690387373,0
Innova-1,1690387376,0
Innova-1,1690387378,0
Innova-1,1690387380,0
Innova-1,1690387382,0
Innova-1,1690387384,0
Innova-1,1690387387,0
Innova-1,1690387389,0
Innova-1,1690387391,0
Innova-1,1690387394,0
Innova-1,1690387397,0
Innova-1,1690387399,0
Innova-1,1690387401,0
Innova-1,1690387404,0
Innova-1,1690387406,0
Innova-1,1690387409,0
Innova-1,1690387412,0
Innova-1,1690387414,0
Innova-1,1690387416,0
Innova-1,1690387419,0
Innova-1,1690387421,0
Innova-1,1690387423,0
Innova-1,1690387426,0
Innova-1,1690387428,0
Innova-1,1690387430,0
Innova-1,1690387433,0
Innova-1,1690387435,0
Innova-1,1690387438,0
Innova-1,1690387440,0
Innova-1,1690387442,0
Innova-1,1690387445,0
Innova-1,1690387448,0
Innova-1,1690387451,0
Innova-1,1690387453,0
Innova-1,1690387455,0
Innova-1,1690387458,0
Innova-1,1690387460,0
Innova-1,1690387462,0
Innova-1,1690387464,0
Innova-1,1690387467,0
Innova-1,1690387469,0
Innova-1,1690387471,0
Innova-1,1690387473,0
Innova-1,1690387476,0
Innova-1,1690387478,0
Innova-1,1690387480,0
Innova-1,1690387483,0
Innova-1,1690387485,0
Innova-1,1690387487,0
Innova-1,1690387489,0
Innova-1,1690387492,0
Innova-1,1690387494,0
Innova-1,1690387496,0
Innova-1,1690387499,0
Innova-1,1690387501,0
Innova-1,1690387504,0
Innova-1,1690387506,0
Innova-1,1690387509,0
Innova-1,1690387511,0
Innova-1,1690387513,0
Innova-1,1690387516,0
Innova-1,1690387518,0
Innova-1,1690387520,0
Innova-1,1690387523,0
Innova-1,1690387527,0
Innova-1,1690387529,0
Innova-1,1690387531,0
Innova-1,1690387533,0
Innova-1,1690387536,0
Innova-1,1690387538,0
Innova-1,1690387541,0
Innova-1,1690387545,0
Innova-1,1690387547,0
Innova-1,1690387550,0
